Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
02/04/2023,15:48,313806474,4486.129446,-55.4,,Sainsbury Local
02/04/2023,15:55,619428091,4511.078379,-100.19,,JD Sports
03/04/2023,01:37,619428091,4487.594885,-23.48,,Loosely Fitted
03/04/2023,08:27,213904562,1510.008005,-115.37,,Tesco Express
03/04/2023,10:00,684967752,1464.66975,-140.32,,Tesco Express
03/04/2023,10:57,213904562,1490.018005,-19.99,,Hobbycraft
03/04/2023,13:29,684967752,1379.69975,-84.97,,Hobbycraft
03/04/2023,13:51,213904562,1485.621952,-4.4,,Amazon
03/04/2023,17:36,417831169,-81.24271426,-108.61,,Asda
03/04/2023,20:18,189418402,-1089.3434,-92.49,,Coop Local
04/04/2023,09:20,213904562,1480.631952,-4.99,,Foyles
04/04/2023,12:57,778200498,-1258.357732,-73.34,,Coop Local
04/04/2023,17:23,938302791,5145.135692,-35,,TK Maxx
04/04/2023,17:36,938302791,5025.449692,-119.69,,Loosely Fitted
04/04/2023,18:03,938302791,4946.377692,-79.07,,H&M
04/04/2023,21:01,619428091,4484.503075,-3.09,,H&M
05/04/2023,09:00,266056908,2771.351108,-72.58,,Tesco Express
05/04/2023,09:22,184102451,56.22453194,-93.97,,Revella
05/04/2023,09:36,619428091,4479.493075,-5.01,,Hobbycraft
05/04/2023,09:44,184102451,22.23453194,-33.99,,Revella
05/04/2023,10:17,184102451,-132.2554681,-154.49,,Loosely Fitted
05/04/2023,12:02,184102451,-151.2354681,-18.98,,Revella
05/04/2023,14:32,684967752,1358.71975,-20.98,,Hobbycraft
05/04/2023,17:23,157033995,818.3655,-137.91,,Coop Local
05/04/2023,18:19,313806474,4484.629446,-1.5,,Hobby Lobby
05/04/2023,19:00,684967752,1326.93975,-31.78,,Deliveroo
06/04/2023,09:14,618747955,-41.07053733,-224.4,,Tesco Express
06/04/2023,16:53,908273315,-1454.176047,-238.72,,Tesco Express
06/04/2023,17:50,313806474,4449.679446,-34.95,,Foyles
06/04/2023,18:31,266056908,2735.493125,-35.86,,Selfridges
07/04/2023,09:28,619428091,4476.483075,-3.01,,Hobbycraft
07/04/2023,09:45,266056908,2729.503125,-5.99,,Hobbycraft
07/04/2023,09:52,184102451,-301.2054681,-149.97,,Hobbycraft
07/04/2023,13:24,303145527,-1867.519427,-49.83,,Tesco Express
07/04/2023,15:02,266056908,2703.543125,-25.96,,Foyles
07/04/2023,17:44,658100753,6499.65955,-41.6,,Coop Local
07/04/2023,17:45,684967752,506.93975,-820,417831169,
07/04/2023,17:44,417831169,738.7572857,820,684967752,
07/04/2023,19:56,313806474,4444.079151,-5.6,,Boots
07/04/2023,20:51,916374214,11822.56118,-11.98,,Tesco Express
08/04/2023,08:47,619428091,4462.028449,-14.45,,Sainsbury Local
08/04/2023,09:13,916374214,11809.57118,-12.99,,JD Sports
08/04/2023,09:21,417831169,713.7572857,-25,,JD Sports
08/04/2023,10:05,916374214,11802.58118,-6.99,,Foyles
08/04/2023,10:07,619428091,4450.018449,-12.01,,Craftastic
08/04/2023,10:42,938302791,4880.9814,-65.4,,Amazon
08/04/2023,14:00,619428091,4413.830209,-36.19,,Hobbycraft
08/04/2023,15:53,417831169,707.7672857,-5.99,,JD Sports
08/04/2023,17:40,213904562,1448.671952,-31.96,,Foyles
08/04/2023,21:46,908273315,-1644.176047,-190,945415797,
09/04/2023,10:15,658100753,6336.66955,-162.99,,JD Sports
09/04/2023,10:26,618363727,3031.343445,-9.99,,Foyles
09/04/2023,10:36,938302791,4776.6954,-104.29,,TK Maxx
09/04/2023,10:59,938302791,4740.2954,-36.4,,Loosely Fitted
09/04/2023,11:11,938302791,4639.5094,-100.79,,H&M
09/04/2023,11:23,938302791,4549.9234,-89.59,,H&M
09/04/2023,11:54,938302791,4453.3234,-96.6,,Topshop
09/04/2023,12:03,938302791,4305.6514,-147.67,,Loosely Fitted
09/04/2023,12:38,266056908,2690.478987,-13.06,,Loosely Fitted
09/04/2023,13:13,938302791,4202.7654,-102.89,,TK Maxx
09/04/2023,13:23,938302791,4144.7214,-58.04,,Loosely Fitted
09/04/2023,13:29,778200498,-1340.272432,-81.91,,Coop Local
09/04/2023,13:36,266056908,2634.681987,-55.8,,Tesco Express
09/04/2023,14:18,313806474,4409.089151,-34.99,,JD Sports
09/04/2023,16:53,213904562,1368.691952,-79.98,,A Life on Canvas
10/04/2023,15:51,684967752,504.94975,-1.99,,Hobbycraft
10/04/2023,17:29,916374214,11784.61118,-17.97,,Foyles
11/04/2023,07:28,619428091,4356.99865,-56.83,,AMAZON
11/04/2023,07:49,658100753,5226.66955,-1110,189418402,
11/04/2023,07:49,189418402,20.6566,1110,658100753,
11/04/2023,09:18,189418402,15.7066,-4.95,,Starbucks
11/04/2023,10:12,619428091,4306.70823,-50.29,,Hobbycraft
11/04/2023,10:24,213904562,1308.123752,-60.57,,Tesco Express
11/04/2023,17:40,157033995,697.5483,-120.82,,Coop Local
11/04/2023,18:29,618363727,3016.353445,-14.99,,Hobby Lobby
11/04/2023,19:04,189418402,-44.68205,-60.39,,Coop Local
12/04/2023,09:25,266056908,2605.731987,-28.95,,Foyles
12/04/2023,09:25,619428091,4301.69823,-5.01,,Hobbycraft
12/04/2023,13:57,684967752,471.75975,-33.19,,Deliveroo
12/04/2023,16:37,213904562,1241.643752,-66.48,,Hobbycraft
12/04/2023,17:52,916374214,11601.21118,-183.4,,Loosely Fitted
12/04/2023,18:06,916374214,11339.41118,-261.8,,H&M
12/04/2023,20:36,618363727,2879.076445,-137.28,,Tesco Express
13/04/2023,07:13,619428091,4285.893039,-15.81,,Selfridges
13/04/2023,09:56,266056908,2491.386987,-114.34,,Tesco Express
13/04/2023,10:05,619428091,4085.893039,-200,,Loosely Fitted
13/04/2023,11:45,684967752,463.26975,-8.49,,Hobbycraft
13/04/2023,15:21,619428091,4005.673039,-80.22,,Collector Cave
13/04/2023,18:52,189418402,-46.67205,-1.99,,Hobbycraft
14/04/2023,08:44,303145527,-1907.914427,-40.39,,Tesco Express
14/04/2023,09:44,619428091,3996.643039,-9.03,,Hobbycraft
14/04/2023,10:52,684967752,368.76975,-94.5,,Loosely Fitted
14/04/2023,11:20,684967752,199.38375,-169.39,,H&M
14/04/2023,11:42,684967752,76.18375,-123.2,,H&M
14/04/2023,12:33,189418402,-59.66205,-12.99,,JD Sports
14/04/2023,13:07,619428091,3990.633039,-6.01,,JD Sports
14/04/2023,14:01,684967752,-59.58825,-135.77,,Loosely Fitted
14/04/2023,14:10,189418402,-69.65205,-9.99,,Foyles
14/04/2023,14:20,684967752,-199.56025,-139.97,,H&M
14/04/2023,15:25,684967752,-254.84625,-55.29,,Loosely Fitted
14/04/2023,17:01,684967752,-408.81825,-153.97,,Loosely Fitted
14/04/2023,17:09,684967752,-578.89025,-170.07,,Loosely Fitted
14/04/2023,17:42,684967752,-744.77625,-165.89,,H&M
14/04/2023,20:31,619428091,3977.292282,-13.34,,Coop Local
14/04/2023,20:45,213904562,1190.591702,-51.05,,Tesco Express
15/04/2023,08:40,778200498,-1502.426032,-162.15,,Coop Local
15/04/2023,10:12,938302791,4085.737864,-58.98,,Coop Local
15/04/2023,10:18,916374214,11284.42118,-54.99,,JD Sports
15/04/2023,12:46,916374214,11261.45118,-22.97,,Foyles
15/04/2023,12:50,618363727,2859.086445,-19.99,,Collector Cave
15/04/2023,14:10,619428091,3952.511723,-24.78,,H&M
16/04/2023,03:25,266056908,2461.246987,-30.14,,JustEat
16/04/2023,08:01,619428091,3951.668629,-0.84,,Topshop
16/04/2023,09:17,266056908,2433.286987,-27.96,,Foyles
16/04/2023,10:52,938302791,4020.757864,-64.98,,JD Sports
16/04/2023,11:58,658100753,5165.18155,-61.49,,Coop Local
16/04/2023,12:23,618363727,2842.116445,-16.97,,Foyles
16/04/2023,12:37,684967752,-790.53525,-45.76,,Tesco Express
16/04/2023,13:47,938302791,3960.787864,-59.97,,Hobbycraft
16/04/2023,14:20,619428091,3943.668629,-8,,Hobbycraft
16/04/2023,16:23,266056908,2386.316987,-46.97,,Five Senses Art
17/04/2023,03:28,916374214,11243.28082,-18.17,,Amazon
17/04/2023,08:34,189418402,-162.1203,-92.47,,Coop Local
17/04/2023,10:18,213904562,1059.141152,-131.45,,Tesco Express
17/04/2023,12:21,213904562,1043.161152,-15.98,,Foyles
17/04/2023,17:45,417831169,549.2672857,-158.5,,Loosely Fitted
18/04/2023,05:11,619428091,3939.735081,-3.93,,Asda
18/04/2023,07:20,417831169,299.2672857,-250,684967752,
18/04/2023,07:19,684967752,-540.53525,250,417831169,
18/04/2023,09:09,189418402,-167.8203,-5.7,,Starbucks
18/04/2023,15:09,213904562,1000.191152,-42.97,,Hobbycraft
18/04/2023,17:49,916374214,11211.32082,-31.96,,Foyles
18/04/2023,18:16,417831169,255.2376357,-44.03,,Tesco Express
18/04/2023,18:39,313806474,4399.099151,-9.99,,Hobby Lobby
18/04/2023,18:49,618363727,2830.660654,-11.46,,Asda
19/04/2023,07:18,619428091,3927.127448,-12.61,,Amazon
19/04/2023,07:26,938302791,3935.895688,-24.89,,Amazon
19/04/2023,09:46,266056908,2272.958987,-113.36,,Revella
19/04/2023,09:50,619428091,3915.107448,-12.02,,Craftastic
19/04/2023,10:12,266056908,2137.172987,-135.79,,Loosely Fitted
19/04/2023,17:26,313806474,4372.139151,-26.96,,Daunt Books
19/04/2023,17:43,313806474,4347.139151,-25,,JD Sports
19/04/2023,17:56,417831169,220.2376357,-35,,Adidas
19/04/2023,20:26,619428091,3874.647448,-40.46,,JustEat
20/04/2023,07:42,619428091,3874.615948,-0.03,,Amazon
20/04/2023,08:22,303145527,-1922.524427,-14.61,,Tesco Express
20/04/2023,10:56,266056908,2007.707987,-129.46,,Tesco Express
20/04/2023,12:08,266056908,1971.757987,-35.95,,The Works
20/04/2023,16:41,908273315,-1759.766347,-115.59,,Tesco Express
20/04/2023,16:59,710597922,-2822.92896,-38.71,,Tesco Express
20/04/2023,18:54,916374214,11135.57382,-75.75,,Sainsbury Local
20/04/2023,19:50,157033995,442.6671,-254.88,,Tesco Express
20/04/2023,20:04,618363727,2631.580654,-199.08,,Tesco Express
21/04/2023,04:47,619428091,3833.72837,-40.89,,H&M
21/04/2023,07:08,619428091,2763.72837,-1070,157033995,
21/04/2023,07:08,157033995,1512.6671,1070,619428091,
21/04/2023,10:14,189418402,-194.7803,-26.96,,Daunt Books
21/04/2023,17:08,157033995,1499.6771,-12.99,,JD Sports
21/04/2023,18:02,417831169,100.3780357,-119.86,,Asda
22/04/2023,04:56,619428091,2753.550974,-10.18,,AMAZON
22/04/2023,09:50,619428091,2677.250974,-76.3,,Loosely Fitted
22/04/2023,11:08,618363727,2512.580654,-119,,Revella
22/04/2023,11:43,618363727,2233.980654,-278.6,,Revella
22/04/2023,12:12,619428091,2350.350974,-326.9,,Loosely Fitted
22/04/2023,12:15,618363727,1965.180654,-268.8,,Revella
22/04/2023,12:44,619428091,2231.350974,-119,,H&M
22/04/2023,12:47,618363727,1759.380654,-205.8,,Loosely Fitted
22/04/2023,12:55,619428091,2229.350974,-2,,Hobbycraft
22/04/2023,14:05,619428091,1973.150974,-256.2,,Loosely Fitted
22/04/2023,16:21,619428091,1770.850974,-202.3,,Loosely Fitted
22/04/2023,17:32,619428091,1659.550974,-111.3,,Loosely Fitted
22/04/2023,18:55,189418402,-256.7503,-61.97,,Hobbycraft
23/04/2023,01:15,658100753,5141.74155,-23.44,,Deliveroo
23/04/2023,03:39,658100753,5127.496478,-14.25,,Sainsbury Local
23/04/2023,04:40,619428091,1600.408078,-59.14,,Topshop
23/04/2023,10:51,938302791,3925.014154,-10.88,,Fitted Stitch
23/04/2023,10:53,618363727,1679.400654,-79.98,,JD Sports
23/04/2023,10:57,618747955,-251.3834373,-210.31,,Tesco Express
23/04/2023,11:09,938302791,3900.034154,-24.98,,Hobbycraft
23/04/2023,11:54,619428091,1518.088078,-82.32,,JD Sports
23/04/2023,12:03,619428091,1512.098078,-5.99,,Hobbycraft
23/04/2023,12:33,916374214,11125.59382,-9.98,,Foyles
23/04/2023,13:53,618363727,1529.430654,-149.97,,Collector Cave
23/04/2023,14:09,658100753,5097.506478,-29.99,,JD Sports
24/04/2023,01:56,619428091,1496.672547,-15.43,,Sainsbury Local
24/04/2023,07:39,658100753,2827.506478,-2270,189418402,
24/04/2023,07:39,189418402,2013.2497,2270,658100753,
24/04/2023,08:22,778200498,-1547.473132,-45.05,,Coop Local
24/04/2023,08:24,213904562,926.2764024,-73.91,,Tesco Express
24/04/2023,08:43,189418402,1928.5819,-84.67,,Coop Local
24/04/2023,09:05,658100753,2708.373478,-119.13,,Coop Local
24/04/2023,09:16,189418402,1922.4319,-6.15,,Starbucks
24/04/2023,12:13,778200498,-1565.723132,-18.25,,JustEat
24/04/2023,12:58,213904562,870.2964024,-55.98,,Hobbycraft
24/04/2023,17:56,313806474,4242.139151,-105,,Loosely Fitted
24/04/2023,18:30,313806474,4087.139151,-155,,H&M
25/04/2023,06:26,619428091,1484.995793,-11.68,,Topshop
25/04/2023,10:00,213904562,850.3264024,-19.97,,The Works
25/04/2023,13:18,213904562,809.2575312,-41.07,,H&M
25/04/2023,17:25,658100753,2675.413478,-32.96,,Daunt Books
25/04/2023,18:14,313806474,4073.659151,-13.48,,Hobby Lobby
26/04/2023,00:09,417831169,-59.62196426,-160,945415797,
26/04/2023,07:43,916374214,11125.06964,-0.52,,Amazon
26/04/2023,17:34,916374214,11119.06964,-6,,Kings Arms
26/04/2023,17:43,916374214,11112.56964,-6.5,,Kings Arms
26/04/2023,18:12,619428091,1460.362671,-24.63,,Tesco Express
27/04/2023,03:29,619428091,1454.584929,-5.78,,Etsy
27/04/2023,06:53,658100753,2669.227792,-6.19,,Revella
27/04/2023,09:14,619428091,1448.564929,-6.02,,Hobbycraft
27/04/2023,11:54,266056908,1954.787987,-16.97,,Foyles
27/04/2023,13:07,778200498,-1681.034132,-115.31,,Coop Local
27/04/2023,17:25,417831169,-89.87196426,-30.25,,JustEat
27/04/2023,17:27,908273315,-2016.203647,-256.44,,Tesco Express
27/04/2023,17:28,313806474,4053.669151,-19.99,,Adidas
27/04/2023,17:35,658100753,2617.237792,-51.99,,JD Sports
27/04/2023,17:39,313806474,3987.699151,-65.97,,Adidas
27/04/2023,17:40,313806474,3985.591502,-2.11,,Amazon
28/04/2023,01:10,619428091,1415.843604,-32.72,,Fitted Stitch
28/04/2023,09:18,266056908,1930.817987,-23.97,,Hobbycraft
28/04/2023,12:37,684967752,-607.04225,-66.51,,Tesco Express
28/04/2023,16:20,619428091,1400.813604,-15.03,,Hobbycraft
28/04/2023,17:19,916374214,11102.57964,-9.99,,Foyles
29/04/2023,05:39,619428091,1350.428046,-50.39,,Amazon
29/04/2023,06:01,213904562,774.0675312,-35.19,,Deliveroo
29/04/2023,08:41,710597922,-2858.18646,-35.26,,Tesco Express
29/04/2023,09:17,303145527,-1963.054427,-40.53,,Tesco Express
29/04/2023,09:32,189418402,1845.4419,-76.99,,JD Sports
29/04/2023,09:46,619428091,1330.277766,-20.15,,Hobbycraft
29/04/2023,10:20,618363727,1509.440654,-19.99,,JD Sports
29/04/2023,12:05,938302791,3863.648154,-36.39,,TK Maxx
29/04/2023,12:22,938302791,3815.362154,-48.29,,Loosely Fitted
29/04/2023,12:35,938302791,3780.362154,-35,,H&M
29/04/2023,13:03,618363727,1495.460654,-13.98,,Foyles
29/04/2023,13:09,938302791,3706.176154,-74.19,,Topshop
29/04/2023,13:22,938302791,3587.876154,-118.3,,Revella
29/04/2023,13:49,938302791,3470.276154,-117.6,,Revella
29/04/2023,14:10,938302791,3388.390154,-81.89,,Loosely Fitted
29/04/2023,14:27,938302791,3243.504154,-144.89,,H&M
29/04/2023,14:35,266056908,1885.867987,-44.95,,Foyles
29/04/2023,14:48,938302791,3188.218154,-55.29,,Topshop
29/04/2023,15:04,938302791,3046.132154,-142.09,,TK Maxx
29/04/2023,15:29,189418402,1820.4419,-25,,JD Sports
29/04/2023,20:06,213904562,734.2074312,-39.86,,Tesco Express
30/04/2023,00:00,938302791,5887.792154,2841.66,,Lavender Primary
30/04/2023,00:00,157033995,3174.6771,1675,,Fitted Stitch
29/04/2023,23:59,157033995,2434.6771,-740,619428091,
29/04/2023,23:59,619428091,2070.277766,740,157033995,
30/04/2023,00:00,235567196,1833.0023,1900,,Revella
29/04/2023,23:59,235567196,1333.0023,-500,618747955,
29/04/2023,23:59,618747955,248.6165627,500,235567196,
30/04/2023,00:00,916374214,16395.37964,5292.8,,Green Park Academy
30/04/2023,03:02,619428091,2036.793251,-33.48,,Sainsbury Local
30/04/2023,10:20,235567196,1298.0023,-35,,JD Sports
30/04/2023,10:24,916374214,16357.38964,-37.99,,JD Sports
30/04/2023,10:30,235567196,1198.0223,-99.98,,Collector Cave
30/04/2023,10:47,618363727,1470.480654,-24.98,,Hobbycraft
30/04/2023,10:52,266056908,1732.651987,-153.22,,Tesco Express
30/04/2023,10:56,235567196,1163.0323,-34.99,,JD Sports
30/04/2023,11:02,916374214,16317.43964,-39.95,,Foyles
30/04/2023,11:17,658100753,2601.257792,-15.98,,JD Sports
30/04/2023,11:22,916374214,16135.46964,-181.97,,Reebok
30/04/2023,20:26,916374214,16075.46964,-60,866724809,
01/05/2023,00:00,658100753,5471.257792,2870,,Pets Corner
01/05/2023,00:00,417831169,2780.128036,2870,,Pets at Home
30/04/2023,23:59,417831169,480.1280357,-2300,684967752,
30/04/2023,23:59,684967752,1692.95775,2300,417831169,
01/05/2023,00:00,619428091,3632.793251,1596,,Happy Days Home
01/05/2023,00:00,313806474,7672.591502,3687,,Halifax
30/04/2023,23:59,313806474,6772.591502,-900,213904562,
30/04/2023,23:59,213904562,1634.207431,900,313806474,
01/05/2023,00:00,618363727,3960.480654,2490,,Amazon
01/05/2023,00:00,266056908,3444.651987,1712,,Kew House
01/05/2023,00:00,916374214,15325.46964,-750,,LBG
01/05/2023,00:00,684967752,951.95775,-741,,LBG
01/05/2023,00:00,313806474,5870.591502,-902,,LBG
01/05/2023,00:00,835307842,-3721.561322,-780,,Halifax
01/05/2023,00:00,618363727,3134.480654,-826,,Halifax
01/05/2023,00:00,235567196,265.0323,-898,,Halifax
01/05/2023,00:00,189418402,1079.4419,-741,,Halifax
01/05/2023,00:00,157033995,1696.6771,-738,,Halifax
01/05/2023,00:00,710597922,-3553.18646,-695,,Halifax
01/05/2023,00:00,938302791,5168.792154,-719,,Halifax
30/04/2023,23:59,658100753,5452.267792,-18.99,,PureGym
30/04/2023,23:59,916374214,15309.47964,-15.99,,Netflix
30/04/2023,23:59,916374214,15301.48964,-7.99,,Amazon
30/04/2023,23:59,916374214,15282.49964,-18.99,,PureGym
30/04/2023,23:59,916374214,15267.50964,-14.99,,Blizzard
30/04/2023,23:59,916374214,15260.50964,-7,,Xbox
30/04/2023,23:59,916374214,15254.51964,-5.99,,Mojang Studios
30/04/2023,23:59,916374214,15248.52964,-5.99,,Mojang Studios
30/04/2023,23:59,417831169,465.1380357,-14.99,,Blizzard
30/04/2023,23:59,417831169,452.1480357,-12.99,,SquareOnix
30/04/2023,23:59,908273315,-2024.193647,-7.99,,Amazon
30/04/2023,23:59,908273315,-2037.183647,-12.99,,SquareOnix
30/04/2023,23:59,908273315,-2052.173647,-14.99,,Blizzard
30/04/2023,23:59,908273315,-2067.163647,-14.99,,Blizzard
30/04/2023,23:59,908273315,-2086.153647,-18.99,,PureGym
30/04/2023,23:59,619428091,3624.803251,-7.99,,Amazon
30/04/2023,23:59,619428091,3611.813251,-12.99,,SquareOnix
30/04/2023,23:59,213904562,1534.207431,-100,,Grand Union BJJ
30/04/2023,23:59,213904562,1518.217431,-15.99,,Netflix
30/04/2023,23:59,213904562,1499.227431,-18.99,,PureGym
30/04/2023,23:59,213904562,1484.237431,-14.99,,Blizzard
30/04/2023,23:59,213904562,1471.247431,-12.99,,SquareOnix
30/04/2023,23:59,213904562,1464.247431,-7,,Xbox
30/04/2023,23:59,213904562,1458.257431,-5.99,,Mojang Studios
30/04/2023,23:59,778200498,-1697.024132,-15.99,,Netflix
30/04/2023,23:59,778200498,-1716.014132,-18.99,,PureGym
30/04/2023,23:59,778200498,-1722.004132,-5.99,,Mojang Studios
30/04/2023,23:59,778200498,-1822.004132,-100,,Grand Union BJJ
30/04/2023,23:59,684967752,938.96775,-12.99,,SquareOnix
30/04/2023,23:59,184102451,-320.1954681,-18.99,,PureGym
30/04/2023,23:59,184102451,-420.1954681,-100,,Grand Union BJJ
30/04/2023,23:59,184102451,-436.1854681,-15.99,,Netflix
30/04/2023,23:59,184102451,-444.1754681,-7.99,,Amazon
30/04/2023,23:59,184102451,-451.1754681,-7,,Xbox
30/04/2023,23:59,184102451,-464.1654681,-12.99,,SquareOnix
30/04/2023,23:59,184102451,-471.1654681,-7,,Xbox
30/04/2023,23:59,184102451,-486.1554681,-14.99,,Blizzard
30/04/2023,23:59,313806474,5770.591502,-100,,Grand Union BJJ
30/04/2023,23:59,313806474,5754.601502,-15.99,,Netflix
30/04/2023,23:59,313806474,5746.611502,-7.99,,Amazon
30/04/2023,23:59,313806474,5739.611502,-7,,Xbox
30/04/2023,23:59,313806474,5720.621502,-18.99,,PureGym
30/04/2023,23:59,835307842,-3729.551322,-7.99,,Disney
30/04/2023,23:59,835307842,-3748.541322,-18.99,,PureGym
30/04/2023,23:59,835307842,-3848.541322,-100,,Grand Union BJJ
30/04/2023,23:59,618363727,3126.490654,-7.99,,Disney
30/04/2023,23:59,618363727,3110.500654,-15.99,,Netflix
30/04/2023,23:59,618363727,3091.510654,-18.99,,PureGym
30/04/2023,23:59,618363727,3084.510654,-7,,Xbox
30/04/2023,23:59,235567196,246.0423,-18.99,,PureGym
30/04/2023,23:59,235567196,230.0523,-15.99,,Netflix
30/04/2023,23:59,235567196,222.0623,-7.99,,Amazon
30/04/2023,23:59,235567196,207.0723,-14.99,,Blizzard
30/04/2023,23:59,235567196,201.0823,-5.99,,Mojang Studios
30/04/2023,23:59,235567196,101.0823,-100,,Grand Union BJJ
30/04/2023,23:59,189418402,1060.4519,-18.99,,PureGym
30/04/2023,23:59,189418402,1047.4619,-12.99,,SquareOnix
30/04/2023,23:59,189418402,1031.4719,-15.99,,Netflix
30/04/2023,23:59,189418402,1023.4819,-7.99,,Disney
30/04/2023,23:59,266056908,3428.661987,-15.99,,Netflix
30/04/2023,23:59,266056908,3420.671987,-7.99,,Disney
30/04/2023,23:59,266056908,3401.681987,-18.99,,PureGym
30/04/2023,23:59,157033995,1681.6871,-14.99,,Blizzard
30/04/2023,23:59,157033995,1668.6971,-12.99,,SquareOnix
30/04/2023,23:59,157033995,1568.6971,-100,,Grand Union BJJ
30/04/2023,23:59,157033995,1552.7071,-15.99,,Netflix
30/04/2023,23:59,303145527,-2063.054427,-100,,Grand Union BJJ
30/04/2023,23:59,303145527,-2079.044427,-15.99,,Netflix
30/04/2023,23:59,618747955,229.6265627,-18.99,,PureGym
30/04/2023,23:59,618747955,222.6265627,-7,,Xbox
30/04/2023,23:59,618747955,216.6365627,-5.99,,Mojang Studios
30/04/2023,23:59,618747955,200.6465627,-15.99,,Netflix
30/04/2023,23:59,618747955,100.6465627,-100,,Grand Union BJJ
30/04/2023,23:59,710597922,-3566.17646,-12.99,,SquareOnix
30/04/2023,23:59,710597922,-3573.17646,-7,,Xbox
30/04/2023,23:59,710597922,-3579.16646,-5.99,,Mojang Studios
30/04/2023,23:59,938302791,5152.802154,-15.99,,Netflix
30/04/2023,23:59,938302791,5133.812154,-18.99,,PureGym
30/04/2023,23:59,938302791,5118.822154,-14.99,,Blizzard
01/05/2023,02:10,619428091,3568.429392,-43.38,,Tesco Express
01/05/2023,09:30,684967752,928.97775,-9.99,,Hobbycraft
01/05/2023,09:51,619428091,3560.899392,-7.53,,Hobbycraft
01/05/2023,10:16,619428091,3529.819392,-31.08,,Foyles
01/05/2023,11:49,213904562,1422.307431,-35.95,,Foyles
01/05/2023,16:23,235567196,20.1123,-80.97,,Revella
01/05/2023,16:55,235567196,-99.8677,-119.98,,Loosely Fitted
02/05/2023,10:02,619428091,3519.923318,-9.9,,Amazon
02/05/2023,15:27,213904562,1349.968731,-72.34,,Tesco Express
02/05/2023,17:06,157033995,1522.7171,-29.99,,JD Sports
02/05/2023,17:43,417831169,432.1580357,-19.99,,Adidas
02/05/2023,19:21,417831169,367.1210357,-65.04,,Tesco Express
02/05/2023,19:27,618363727,2799.141654,-285.37,,Tesco Express
03/05/2023,06:19,619428091,3493.085576,-26.84,,Amazon
03/05/2023,16:30,213904562,1164.988731,-184.98,,JD Sports
04/05/2023,04:45,916374214,15218.80043,-29.73,,Asda
04/05/2023,07:43,619428091,3454.17692,-38.91,,Amazon
04/05/2023,11:17,266056908,3373.721987,-27.96,,Foyles
04/05/2023,17:36,938302791,4992.852154,-125.97,,JD Sports
04/05/2023,18:20,157033995,1283.53655,-239.18,,Coop Local
05/05/2023,05:57,619428091,3447.51986,-6.66,,TK Maxx
05/05/2023,11:04,684967752,810.69175,-118.29,,Loosely Fitted
05/05/2023,11:04,189418402,903.5119,-119.97,,Craftastic
05/05/2023,11:37,684967752,723.90575,-86.79,,H&M
05/05/2023,12:05,684967752,547.51975,-176.39,,H&M
05/05/2023,12:18,684967752,408.21975,-139.3,,Topshop
05/05/2023,12:35,189418402,881.5419,-21.97,,Daunt Books
05/05/2023,14:14,684967752,369.56975,-38.65,,JustEat
05/05/2023,15:03,684967752,130.16975,-239.4,,Topshop
05/05/2023,15:12,684967752,-156.11625,-286.29,,H&M
05/05/2023,18:02,684967752,-223.98825,-67.87,,Loosely Fitted
06/05/2023,09:30,938302791,4965.892154,-26.96,,Daunt Books
06/05/2023,11:18,618363727,2739.141654,-60,,JD Sports
06/05/2023,11:44,619428091,3430.935664,-16.58,,AMAZON
06/05/2023,12:00,658100753,5441.632777,-10.64,,Selfridges
06/05/2023,13:37,619428091,3421.895664,-9.04,,Hobbycraft
06/05/2023,13:37,313806474,5630.762502,-89.86,,Sainsbury Local
06/05/2023,13:48,938302791,4949.129855,-16.76,,AMAZON
06/05/2023,13:50,313806474,5596.802502,-33.96,,Daunt Books
06/05/2023,16:56,189418402,813.9513,-67.59,,Sainsbury Local
06/05/2023,17:40,213904562,1037.647881,-127.34,,Tesco Express
06/05/2023,18:13,213904562,987.6678812,-49.98,,Hobbycraft
06/05/2023,20:01,684967752,-305.36325,-81.38,,Tesco Express
07/05/2023,09:42,618363727,2728.161654,-10.98,,Foyles
07/05/2023,10:32,938302791,4947.629855,-1.5,,Craftastic
07/05/2023,10:33,916374214,15195.83043,-22.97,,Foyles
07/05/2023,10:40,619428091,3404.808947,-17.09,,Tesco Express
07/05/2023,10:51,658100753,5411.642777,-29.99,,JD Sports
07/05/2023,10:53,618747955,-156.0101873,-256.66,,Tesco Express
07/05/2023,10:53,778200498,-1866.824132,-44.82,,Coop Local
07/05/2023,11:09,658100753,5337.113777,-74.53,,Tesco Express
07/05/2023,12:12,417831169,275.0318357,-92.09,,Tesco Express
07/05/2023,13:01,266056908,3368.731987,-4.99,,Five Senses Art
07/05/2023,14:31,313806474,5585.312502,-11.49,,Five Senses Art
07/05/2023,14:42,266056908,3352.761987,-15.97,,Foyles
07/05/2023,20:06,266056908,3333.446554,-19.32,,Etsy
08/05/2023,03:45,619428091,3404.514904,-0.29,,Amazon
08/05/2023,10:08,266056908,3246.170554,-87.28,,Tesco Express
08/05/2023,18:05,157033995,1060.03655,-223.5,,Fitted Stitch
08/05/2023,18:32,619428091,3377.884904,-26.63,,JustEat
08/05/2023,20:14,313806474,5554.682502,-30.63,,Deliveroo
09/05/2023,13:16,778200498,-1913.714132,-46.89,,Coop Local
09/05/2023,18:33,916374214,15188.44014,-7.39,,Amazon
